order_id,Periode,Kategori_Utama,Provinsi,Kota/Kabupaten,Metode Pembayaran,Opsi Pengiriman,Total Pembayaran,Estimasi Potongan Biaya Pengiriman,Estimasi_Biaya_Komisi_Rp,Estimasi_Biaya_Proses_Pesanan_Rp
ORD_0000210,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,9500,1858,1255
ORD_0000211,2024-04,Celengan,LAMPUNG,KOTA BANDAR LAMPUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,42184,16000,4218,1255
ORD_0000212,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,8000,1858,1255
ORD_0000213,2024-04,Mangkok Sambal / Saus,SUMATERA SELATAN,KOTA PALEMBANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,32200,17000,3220,1255
ORD_0000214,2024-04,Plastik / Wadah Plastik,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,45000,0,4500,1255
ORD_0000216,2024-04,Celengan,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,8000,1858,1255
ORD_0000217,2024-04,Celengan,BANTEN,KOTA TANGERANG,Online Payment,Hemat Kargo-SPX Hemat,21800,8000,2180,1255
ORD_0000218,2024-04,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,14182,8000,1418,1255
ORD_0000219,2024-04,Nampan / Tray,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,26948,0,2695,1255
ORD_0000220,2024-04,Other,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Instant (Versi Lama)-SPX Instant (Versi Lama),100509,20000,10051,1255
ORD_0000221,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,25900,0,2590,1255
ORD_0000222,2024-04,Perlengkapan Packing,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Instant (Versi Lama)-SPX Instant (Versi Lama),86000,18000,8600,1255
ORD_0000223,2024-04,Peralatan Makan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,41000,0,4100,1255
ORD_0000225,2024-04,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,56120,0,5612,1255
ORD_0000226,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,21675,0,2168,1255
ORD_0000227,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Hemat Kargo-SPX Hemat,38177,0,3818,1255
ORD_0000228,2024-04,Rak / Rak Serbaguna,KALIMANTAN BARAT,KOTA SINGKAWANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,148720,0,14872,1255
ORD_0000229,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,SPayLater,Hemat Kargo-SPX Hemat,41400,8000,4140,1255
ORD_0000231,2024-04,Mangkok Sambal / Saus,KALIMANTAN TENGAH,KAB. KATINGAN,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,202344,40000,20234,1255
ORD_0000232,2024-04,Rak / Rak Serbaguna,SUMATERA SELATAN,KAB. LAHAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,35000,2492,1255
ORD_0000233,2024-04,Celengan,JAWA BARAT,KOTA DEPOK,Saldo ShopeePay,Hemat Kargo-SPX Hemat,28187,0,2819,1255
ORD_0000234,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29432,0,2943,1255
ORD_0000235,2024-04,Lunch Box / Rantang,JAWA BARAT,KAB. BANDUNG,Online Payment,Hemat Kargo-SPX Hemat,50000,0,5000,1255
ORD_0000236,2024-04,Piring,KEPULAUAN RIAU,KOTA BATAM,SPayLater,Hemat Kargo-SPX Hemat,28775,30000,2878,1255
ORD_0000237,2024-04,Gantungan Baju / Hanger,DKI JAKARTA,KOTA JAKARTA TIMUR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,0,0,0,1255
ORD_0000238,2024-04,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35360,8000,3536,1255
ORD_0000240,2024-04,Celengan,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,25900,0,2590,1255
ORD_0000241,2024-04,Piring,JAWA TIMUR,KAB. MALANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20240,10000,2024,1255
ORD_0000242,2024-04,Celengan,JAWA BARAT,KOTA DEPOK,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,41000,0,4100,1255
ORD_0000243,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,40520,0,4052,1255
ORD_0000244,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000246,2024-04,Lunch Box / Rantang,NANGGROE ACEH DARUSSALAM (NAD),KAB. ACEH BARAT,Saldo ShopeePay,Hemat Kargo-J&T Economy,71980,30000,7198,1255
ORD_0000247,2024-04,Celengan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,26447,0,2645,1255
ORD_0000248,2024-04,Other,JAWA TIMUR,KAB. TULUNGAGUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,38440,0,3844,1255
ORD_0000249,2024-04,Celengan,DI YOGYAKARTA,KAB. SLEMAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,23800,15500,2380,1255
ORD_0000251,2024-04,Celengan,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,28800,0,2880,1255
ORD_0000252,2024-04,Toples / Sealware,DKI JAKARTA,KOTA JAKARTA BARAT,SPayLater,Same Day-SPX Sameday,47965,0,4796,1255
ORD_0000253,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,Online Payment,Hemat Kargo-SPX Hemat,49465,0,4946,1255
ORD_0000254,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,Online Payment,Hemat Kargo-SPX Hemat,29795,0,2980,1255
ORD_0000255,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,45800,0,4580,1255
ORD_0000256,2024-04,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,47488,0,4749,1255
ORD_0000257,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,47592,0,4759,1255
ORD_0000258,2024-04,Celengan,JAWA BARAT,KOTA TASIKMALAYA,SPayLater,Hemat Kargo-SPX Hemat,28993,0,2899,1255
ORD_0000259,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000260,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Hemat Kargo-SPX Hemat,38111,0,3811,1255
ORD_0000261,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000262,2024-04,Nampan / Tray,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,88360,20000,8836,1255
ORD_0000263,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,40520,0,4052,1255
ORD_0000264,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29241,0,2924,1255
ORD_0000265,2024-04,Celengan,BANTEN,KAB. SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,35112,0,3511,1255
ORD_0000266,2024-04,Celengan,BANTEN,KAB. TANGERANG,Online Payment,Hemat Kargo-SPX Hemat,29800,0,2980,1255
ORD_0000267,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,52584,0,5258,1255
ORD_0000268,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,Online Payment,Hemat Kargo-SPX Hemat,49600,0,4960,1255
ORD_0000269,2024-04,Mangkok Sambal / Saus,KALIMANTAN SELATAN,KAB. HULU SUNGAI UTARA,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,90440,0,9044,1255
ORD_0000270,2024-04,Botol / Gelas / Mug,DKI JAKARTA,KOTA JAKARTA SELATAN,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,30000,0,3000,1255
ORD_0000273,2024-04,Perlengkapan Packing,JAWA TIMUR,KAB. SIDOARJO,Saldo ShopeePay,Hemat Kargo-SPX Hemat,43500,0,4350,1255
ORD_0000274,2024-04,Nampan / Tray,JAWA BARAT,KAB. SUBANG,Online Payment,Reguler (Cashless)-SPX Standard,105069,30000,10507,1255
ORD_0000275,2024-04,Celengan,JAWA BARAT,KAB. SUKABUMI,Saldo ShopeePay,Reguler (Cashless)-JNE Reguler,33660,0,3366,1255
ORD_0000276,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29496,0,2950,1255
ORD_0000277,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,0,2700,1255
ORD_0000278,2024-04,Peralatan Kamar Mandi,JAWA TIMUR,KAB. SAMPANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,17000,23000,1700,1255
ORD_0000281,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,51440,0,5144,1255
ORD_0000282,2024-04,Mangkok Sambal / Saus,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,40520,0,4052,1255
ORD_0000283,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,13675,8000,1368,1255
ORD_0000285,2024-04,Celengan,JAWA BARAT,KOTA BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,26896,0,2690,1255
ORD_0000286,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Hemat Kargo-SPX Hemat,149000,16000,14900,1255
ORD_0000287,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,45800,0,4580,1255
ORD_0000290,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000291,2024-04,Gantungan Baju / Hanger,DKI JAKARTA,KOTA JAKARTA TIMUR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,38600,0,3860,1255
ORD_0000292,2024-04,Nampan / Tray,SUMATERA SELATAN,KOTA PALEMBANG,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,34800,17000,3480,1255
ORD_0000293,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG BARAT,Saldo ShopeePay,Hemat Kargo-SPX Hemat,34205,10000,3420,1255
ORD_0000294,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,26896,0,2690,1255
ORD_0000295,2024-04,Other,DKI JAKARTA,KOTA JAKARTA TIMUR,Saldo ShopeePay,Hemat Kargo-SPX Hemat,123312,20000,12331,1255
ORD_0000296,2024-04,Keranjang,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Hemat Kargo-SPX Hemat,20000,0,2000,1255
ORD_0000297,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,20800,8000,2080,1255
ORD_0000299,2024-04,Celengan,JAWA BARAT,KOTA CIREBON,Online Payment,Hemat Kargo-SPX Hemat,18900,8500,1890,1255
ORD_0000300,2024-04,Stempel / Alat Kantor,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,214200,10500,9104,1255
ORD_0000301,2024-04,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,SPayLater,Hemat Kargo-SPX Hemat,39380,0,3938,1255
ORD_0000302,2024-04,Nampan / Tray,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,88360,20000,8836,1255
ORD_0000303,2024-04,Celengan,LAMPUNG,KAB. LAMPUNG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20592,39500,2059,1255
ORD_0000304,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,26896,0,2690,1255
ORD_0000306,2024-04,Mangkok Sambal / Saus,LAMPUNG,KAB. LAMPUNG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,88880,0,8888,1255
ORD_0000307,2024-04,Celengan,BANTEN,KOTA TANGERANG,Online Payment,Same Day-GoSend Same Day,58100,0,5810,1255
ORD_0000308,2024-04,Celengan,JAWA BARAT,KAB. KARAWANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,21592,10000,2159,1255
ORD_0000309,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,28800,0,2880,1255
ORD_0000310,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,8000,1858,1255
ORD_0000311,2024-04,Celengan,BANTEN,KOTA SERANG,Online Payment,Hemat Kargo-SPX Hemat,22175,0,2218,1255
ORD_0000312,2024-04,Rak / Rak Serbaguna,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33240,0,3324,1255
ORD_0000314,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,54000,0,5400,1255
ORD_0000315,2024-04,Celengan,BANTEN,KOTA TANGERANG,Online Payment,Reguler (Cashless)-SPX Standard,31300,0,3130,1255
ORD_0000317,2024-04,Celengan,BANTEN,KAB. SERANG,Saldo ShopeePay,Hemat Kargo-SPX Hemat,33800,0,3380,1255
ORD_0000318,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Hemat Kargo-SPX Hemat,23079,0,2308,1255
ORD_0000319,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000321,2024-04,Celengan,JAWA BARAT,KOTA BANDUNG,SPayLater,Hemat Kargo-SPX Hemat,45339,0,4534,1255
ORD_0000322,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,SPX Express Point,29800,0,2980,1255
ORD_0000323,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,Online Payment,Hemat Kargo-SPX Hemat,18900,8000,1890,1255
ORD_0000324,2024-04,Mangkok Sambal / Saus,SUMATERA UTARA,KOTA MEDAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,16600,23000,1660,1255
ORD_0000326,2024-04,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,0,2700,1255
ORD_0000327,2024-04,Celengan,BANTEN,KOTA TANGERANG,Online Payment,Instant (Versi Lama)-GoSend Instant (Versi Lama),134846,20000,13485,1255
ORD_0000328,2024-04,Celengan,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000329,2024-04,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,0,2492,1255
ORD_0000330,2024-04,Mangkok Sambal / Saus,JAWA TIMUR,KAB. SITUBONDO,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,39179,0,3918,1255
ORD_0000331,2024-04,Celengan,RIAU,KOTA PEKANBARU,Saldo ShopeePay,Kargo-J&T Cargo,198142,20000,19814,1255
ORD_0000332,2024-04,Keranjang,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Kargo-JNE Trucking (JTR),144772,15000,14477,1255
ORD_0000333,2024-04,Teko / Jug,JAWA BARAT,KOTA BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,13459,8000,1346,1255
ORD_0000335,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,63816,15000,6382,1255
ORD_0000336,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,50504,0,5050,1255
ORD_0000337,2024-04,Keranjang,BANTEN,KOTA SERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,37400,0,3740,1255
ORD_0000338,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Hemat Kargo-SPX Hemat,29800,0,2980,1255
ORD_0000339,2024-04,Tempat Nasi,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,34280,0,3428,1255
ORD_0000340,2024-04,Baskom / Mangkok Besar,DKI JAKARTA,KOTA JAKARTA UTARA,SPayLater,Hemat Kargo-SPX Hemat,153207,20000,15321,1255
ORD_0000342,2024-04,Peralatan Makan,LAMPUNG,KOTA BANDAR LAMPUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,64940,0,6494,1255
ORD_0000343,2024-04,Other,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,34280,0,3428,1255
ORD_0000345,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA SELATAN,Online Payment,Hemat Kargo-SPX Hemat,35660,8000,3566,1255
ORD_0000347,2024-04,Mangkok Sambal / Saus,JAWA TIMUR,KAB. NGAWI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,52480,0,5248,1255
ORD_0000352,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29600,0,2960,1255
ORD_0000353,2024-04,Peralatan Kamar Mandi,DI YOGYAKARTA,KAB. SLEMAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24286,10000,2429,1255
ORD_0000356,2024-04,Celengan,JAWA BARAT,KAB. KARAWANG,SPayLater,Hemat Kargo-SPX Hemat,28775,0,2878,1255
ORD_0000357,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27000,0,2700,1255
ORD_0000359,2024-04,Mangkok Sambal / Saus,JAMBI,KAB. BUNGO,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,51500,40000,5150,1255
ORD_0000360,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,29912,0,2991,1255
ORD_0000363,2024-04,Cobek / Ulekan,BANTEN,KOTA TANGERANG,Saldo ShopeePay,Instant (Versi Lama)-SPX Instant (Versi Lama),58000,0,5800,1255
ORD_0000364,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA UTARA,Saldo ShopeePay,Hemat Kargo-SPX Hemat,20800,8000,2080,1255
ORD_0000366,2024-04,Nampan / Tray,JAWA BARAT,KAB. BOGOR,SPayLater,Hemat Kargo-SPX Hemat,121796,20000,12180,1255
ORD_0000367,2024-04,Celengan,BANTEN,KOTA TANGERANG,Online Payment,Hemat Kargo-SPX Hemat,24109,0,2411,1255
ORD_0000368,2024-04,Mangkok Sambal / Saus,BANTEN,KOTA TANGERANG SELATAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,0,2492,1255
ORD_0000370,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,Online Payment,Hemat Kargo-SPX Hemat,30800,0,3080,1255
ORD_0000371,2024-04,Mangkok Sambal / Saus,KALIMANTAN TENGAH,KAB. BARITO UTARA,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,64544,30000,6454,1255
ORD_0000374,2024-04,Mangkok Sambal / Saus,RIAU,KAB. PELALAWAN,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,71039,0,7104,1255
ORD_0000375,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21592,9500,2159,1255
ORD_0000376,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. INDRAMAYU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,20800,10000,2080,1255
ORD_0000377,2024-04,Celengan,BANTEN,KOTA SERANG,Online Payment,Reguler (Cashless)-SPX Standard,42600,10000,4260,1255
ORD_0000378,2024-04,Celengan,JAWA BARAT,KAB. KARAWANG,SPayLater,Hemat Kargo-SPX Hemat,14676,10000,1468,1255
ORD_0000379,2024-04,Aksesoris ID Card,DI YOGYAKARTA,KAB. SLEMAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,111074,16000,4721,1255
ORD_0000381,2024-04,Mangkok Sambal / Saus,SUMATERA SELATAN,KAB. MUSI RAWAS UTARA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,81288,30000,8129,1255
ORD_0000383,2024-04,Other,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,145815,20000,14582,1255
ORD_0000385,2024-04,Rak / Rak Serbaguna,JAWA BARAT,KOTA SUKABUMI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,9500,2492,1255
ORD_0000386,2024-04,Celengan,JAWA TIMUR,KAB. TULUNGAGUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,24920,10000,2492,1255
ORD_0000387,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,SPayLater,Reguler (Cashless)-SPX Standard,20998,9500,2100,1255
ORD_0000388,2024-04,Tempat Nasi,BANTEN,KOTA TANGERANG SELATAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,11000,8000,1100,1255
ORD_0000389,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,36152,11000,3615,1255
ORD_0000390,2024-04,Celengan,JAWA BARAT,KAB. GARUT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27832,10000,2783,1255
ORD_0000391,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0000392,2024-04,Celengan,JAWA BARAT,KOTA DEPOK,SeaBank Bayar Instan,Reguler (Cashless)-SPX Standard,34900,10000,3490,1255
ORD_0000393,2024-04,Celengan,BANTEN,KAB. TANGERANG,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,64500,20000,6450,1255
ORD_0000394,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,20006,9500,2001,1255
ORD_0000395,2024-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0000396,2024-04,Celengan,BANTEN,KAB. SERANG,Online Payment,Hemat Kargo-SPX Hemat,24800,10000,2480,1255
ORD_0000398,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA TIMUR,Saldo ShopeePay,Kargo-J&T Cargo,274400,20000,27440,1255
ORD_0000399,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,Online Payment,Hemat Kargo-SPX Hemat,23800,10000,2380,1255
ORD_0000400,2024-04,Celengan,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,10000,1858,1255
ORD_0000401,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,18000,9500,1800,1255
ORD_0000402,2024-04,Mangkok Sambal / Saus,SUMATERA BARAT,KAB. PADANG PARIAMAN,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,50712,20000,5071,1255
ORD_0000403,2024-04,Celengan,BANTEN,KAB. LEBAK,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,21592,16000,2159,1255
ORD_0000404,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KOTA BEKASI,Online Payment,Reguler (Cashless)-SPX Standard,15453,9500,1545,1255
ORD_0000406,2024-04,Rak / Rak Serbaguna,KALIMANTAN BARAT,KOTA PONTIANAK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,78792,40000,7879,1255
ORD_0000407,2024-04,Celengan,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,38300,8000,3830,1255
ORD_0000408,2024-04,Celengan,SUMATERA SELATAN,KOTA PALEMBANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,59760,34000,5976,1255
ORD_0000409,2024-04,Mangkok Sambal / Saus,KALIMANTAN BARAT,KAB. SINTANG,Online Payment,Reguler (Cashless)-SPX Standard,67000,20000,6700,1255
ORD_0000411,2024-04,Celengan,JAWA BARAT,KOTA BEKASI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18680,9500,1868,1255
ORD_0000412,2024-04,Celengan,JAWA BARAT,KOTA DEPOK,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,20800,9500,2080,1255
ORD_0000413,2024-04,Celengan,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Reguler (Cashless)-J&T Express,42529,10000,4253,1255
ORD_0000415,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BOGOR,Online Payment,Reguler (Cashless)-SPX Standard,54000,10000,5400,1255
ORD_0000416,2024-04,Celengan,BANTEN,KOTA TANGERANG SELATAN,Online Payment,Same Day-SPX Sameday,46800,0,4680,1255
ORD_0000417,2024-04,Mangkok Sambal / Saus,JAWA BARAT,KOTA BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,25960,0,2596,1255
ORD_0000418,2024-04,Mangkok Sambal / Saus,BENGKULU,KAB. KAUR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,39792,30000,3979,1255
ORD_0000419,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Reguler (Cashless)-JNE Reguler,18000,10000,1800,1255
ORD_0000420,2024-04,Rak / Rak Serbaguna,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,33240,0,3324,1255
ORD_0000421,2024-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,28800,0,2880,1255
ORD_0000422,2024-04,Mangkok Sambal / Saus,RIAU,KOTA PEKANBARU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,31888,21000,3189,1255
